country	Russia	#5E1D9D
country	Serbia	#4D22AD
country	Europe	#4530BB
country	Latvia	#403FC6
country	Slovakia	#3F51CC
country	Slovenia	#3F62D0
country	Poland	#4272CE
country	Belarus	#4681CA
country	Estonia	#4B8EC2
country	Lithuania	#5199B8
country	Hungary	#58A2AC
country	Croatia	#60AA9F
country	France	#69B091
country	Iceland	#72B584
country	Norway	#7DB877
country	Denmark	#89BB6B
country	Netherlands	#95BD61
country	Belgium	#A1BE58
country	Luxembourg	#AEBD50
country	Germany	#BABC4A
country	Austria	#C5B945
country	Switzerland	#D0B441
country	Italy	#D8AE3E
country	Spain	#DFA43B
country	Czech Republic	#E49938
country	United Kingdom	#E68B35
country	Ireland	#E67A32
country	Finland	#E4672E
country	Sweden	#E1522A
country	Portugal	#DE3D27
country	Greece	#DB2823

division	Zürich	#5E1D9D
division	Bern	#4C24AF
division	Luzern	#4433BE
division	Lucerne	#4433BE
division	Uri	#3F45C8
division	Schwyz	#3E58CF
division	Obwalden	#416BCF
division	Nidwalden	#447DCC
division	Glarus	#4A8BC3
division	Zug	#5098B9
division	Fribourg	#58A2AC
division	Solothurn	#61AA9D
division	Basel-Stadt	#6BB18E
division	Basel-Landschaft	#76B680
division	Schaffhausen	#82BA71
division	Appenzell Ausserrhoden	#8FBC65
division	Appenzell Innerrhoden	#9DBE5A
division	St. Gallen	#ABBD52
division	Graubünden	#B9BC4A
division	Aargau	#C5B945
division	Thurgau	#D1B440
division	Ticino	#DAAC3D
division	Vaud	#E1A13A
division	Valais	#E69437
division	Neuchâtel	#E68134
division	Geneva	#E56E30
division	Jura	#E2562B
division	Liechtenstein	#DE3F27
division	Switzerland	#DB2823

recency	Older	#416DCE
recency	One month ago	#59A3AA
recency	One week ago	#84BA6F
recency	3-7 days ago	#BBBC49
recency	1-2 days ago	#E29D39
recency	New	#E1502A

region	Oceania	#416DCE
region	Asia	#59A3AA
region	Africa	#84BA6F
region	Europe	#BBBC49
region	North America	#E29D39
region	South America	#E1502A

